______________________________	 Running Epoch 1 of 10 	______________________________
[Training] Itteration/Batch:   0/584: Loss: 1.53 | Accuracy: 0.64
[Training] Itteration/Batch: 325/650: Loss: 0.96 | Accuracy: 0.93
[Training] Itteration/Batch: 350/650: Loss: 1.07 | Accuracy: 0.93
[Training] Itteration/Batch: 375/650: Loss: 1.24 | Accuracy: 0.83
[Training] Itteration/Batch: 400/650: Loss: 1.45 | Accuracy: 0.88
[Training] Itteration/Batch: 425/650: Loss: 1.19 | Accuracy: 0.90
[Training] Itteration/Batch: 450/650: Loss: 1.12 | Accuracy: 0.81
[Training] Itteration/Batch: 475/650: Loss: 1.53 | Accuracy: 0.79
[Training] Itteration/Batch: 500/650: Loss: 2.03 | Accuracy: 0.84
[Training] Itteration/Batch: 525/650: Loss: 0.83 | Accuracy: 0.93
[Training] Itteration/Batch: 550/650: Loss: 1.30 | Accuracy: 0.88
[Training] Itteration/Batch: 575/650: Loss: 1.13 | Accuracy: 0.93
[Training] Itteration/Batch: 600/650: Loss: 1.45 | Accuracy: 0.82
[Training] Itteration/Batch: 625/650: Loss: 1.88 | Accuracy: 0.70

Epoch 1: Val Bin. F1 Majority 0.455721378326416 | Val Macro F1 Majority 0.7006765199942044 |             Val Bin F1 Individual 0.4915687143802643 | Val Macro F1 Individual 0.7108573770207165 |             Val Accuracy Majority 0.9011386036872864 | Val Accuracy Individual 0.8771680593490601 | Training Loss:1.5154402256011963 |             Val Loss 1.315517544746399 | Train Runtime Millis 49754.71785000991 | Val Runtime Millis 13694.67681297101

______________________________	 Running Epoch 2 of 10 	______________________________
[Training] Itteration/Batch:   0/650: Loss: 1.87 | Accuracy: 0.87
[Training] Itteration/Batch:  25/650: Loss: 0.62 | Accuracy: 0.98
[Training] Itteration/Batch:  50/650: Loss: 1.59 | Accuracy: 0.87
[Training] Itteration/Batch:  75/650: Loss: 0.81 | Accuracy: 0.89
[Training] Itteration/Batch: 100/650: Loss: 0.91 | Accuracy: 0.87
[Training] Itteration/Batch: 125/650: Loss: 0.59 | Accuracy: 0.98
[Training] Itteration/Batch: 150/650: Loss: 1.25 | Accuracy: 0.86
[Training] Itteration/Batch: 175/650: Loss: 0.46 | Accuracy: 0.95
[Training] Itteration/Batch: 200/650: Loss: 1.41 | Accuracy: 0.93
[Training] Itteration/Batch: 225/650: Loss: 2.12 | Accuracy: 0.74
[Training] Itteration/Batch: 250/650: Loss: 0.97 | Accuracy: 0.89
[Training] Itteration/Batch: 275/650: Loss: 0.67 | Accuracy: 0.88
[Training] Itteration/Batch: 300/650: Loss: 1.07 | Accuracy: 0.81
[Training] Itteration/Batch: 325/650: Loss: 0.90 | Accuracy: 0.93
[Training] Itteration/Batch: 350/650: Loss: 1.11 | Accuracy: 0.82
[Training] Itteration/Batch: 375/650: Loss: 1.82 | Accuracy: 0.80
[Training] Itteration/Batch: 400/650: Loss: 1.74 | Accuracy: 0.88
[Training] Itteration/Batch: 425/650: Loss: 1.18 | Accuracy: 0.88
[Training] Itteration/Batch: 450/650: Loss: 2.00 | Accuracy: 0.78
[Training] Itteration/Batch: 475/650: Loss: 0.77 | Accuracy: 0.91
[Training] Itteration/Batch: 500/650: Loss: 1.65 | Accuracy: 0.89
[Training] Itteration/Batch: 525/650: Loss: 0.74 | Accuracy: 0.89
[Training] Itteration/Batch: 550/650: Loss: 1.23 | Accuracy: 0.87
[Training] Itteration/Batch: 575/650: Loss: 0.76 | Accuracy: 0.93
[Training] Itteration/Batch: 600/650: Loss: 1.15 | Accuracy: 0.84
[Training] Itteration/Batch: 625/650: Loss: 1.14 | Accuracy: 0.86

Epoch 2: Val Bin. F1 Majority 0.4682634770870209 | Val Macro F1 Majority 0.6868775858245195 |             Val Bin F1 Individual 0.5093514919281006 | Val Macro F1 Individual 0.7020727800862621 |             Val Accuracy Majority 0.8395084142684937 | Val Accuracy Individual 0.8267390727996826 | Training Loss:1.1271337270736694 |             Val Loss 1.271545648574829 | Train Runtime Millis 50229.55274593551 | Val Runtime Millis 13700.699552078731

______________________________	 Running Epoch 3 of 10 	______________________________
[Training] Itteration/Batch:   0/650: Loss: 0.74 | Accuracy: 0.93
[Training] Itteration/Batch:  25/650: Loss: 1.05 | Accuracy: 0.89
[Training] Itteration/Batch:  50/650: Loss: 0.68 | Accuracy: 0.90
[Training] Itteration/Batch:  75/650: Loss: 0.77 | Accuracy: 0.91
[Training] Itteration/Batch: 100/650: Loss: 1.11 | Accuracy: 0.84
[Training] Itteration/Batch: 125/650: Loss: 0.80 | Accuracy: 0.87
[Training] Itteration/Batch: 150/650: Loss: 0.85 | Accuracy: 0.86
[Training] Itteration/Batch: 175/650: Loss: 1.03 | Accuracy: 0.81
[Training] Itteration/Batch: 200/650: Loss: 2.35 | Accuracy: 0.93
[Training] Itteration/Batch: 225/650: Loss: 0.49 | Accuracy: 0.93
[Training] Itteration/Batch: 250/650: Loss: 1.03 | Accuracy: 0.86
[Training] Itteration/Batch: 275/650: Loss: 0.51 | Accuracy: 0.95
[Training] Itteration/Batch: 300/650: Loss: 0.39 | Accuracy: 0.98
[Training] Itteration/Batch: 325/650: Loss: 1.09 | Accuracy: 0.91
[Training] Itteration/Batch: 350/650: Loss: 0.65 | Accuracy: 0.93
[Training] Itteration/Batch: 375/650: Loss: 1.01 | Accuracy: 0.93
[Training] Itteration/Batch: 400/650: Loss: 1.05 | Accuracy: 0.89
[Training] Itteration/Batch: 425/650: Loss: 0.50 | Accuracy: 0.95
[Training] Itteration/Batch: 450/650: Loss: 0.60 | Accuracy: 0.91
[Training] Itteration/Batch: 475/650: Loss: 0.63 | Accuracy: 0.95
[Training] Itteration/Batch: 500/650: Loss: 0.55 | Accuracy: 0.93
[Training] Itteration/Batch: 525/650: Loss: 0.74 | Accuracy: 0.98
[Training] Itteration/Batch: 550/650: Loss: 0.80 | Accuracy: 0.83
[Training] Itteration/Batch: 575/650: Loss: 0.48 | Accuracy: 0.96
[Training] Itteration/Batch: 600/650: Loss: 0.94 | Accuracy: 0.91
[Training] Itteration/Batch: 625/650: Loss: 1.01 | Accuracy: 0.87

Epoch 3: Val Bin. F1 Majority 0.4952380955219269 | Val Macro F1 Majority 0.7121072447121308 |             Val Bin F1 Individual 0.5271821618080139 | Val Macro F1 Individual 0.7243072902409896 |             Val Accuracy Majority 0.8754744529724121 | Val Accuracy Individual 0.8652552366256714 | Training Loss:0.9085186123847961 |             Val Loss 1.2193604707717896 | Train Runtime Millis 50278.85152306408 | Val Runtime Millis 13692.81846494414

______________________________	 Running Epoch 4 of 10 	______________________________
[Training] Itteration/Batch:   0/650: Loss: 0.50 | Accuracy: 1.00
[Training] Itteration/Batch:  25/650: Loss: 0.81 | Accuracy: 0.98
[Training] Itteration/Batch:  50/650: Loss: 0.81 | Accuracy: 0.91
[Training] Itteration/Batch:  75/650: Loss: 0.99 | Accuracy: 0.93
[Training] Itteration/Batch: 100/650: Loss: 0.29 | Accuracy: 0.98
[Training] Itteration/Batch: 125/650: Loss: 1.01 | Accuracy: 0.98
[Training] Itteration/Batch: 150/650: Loss: 0.42 | Accuracy: 0.96
[Training] Itteration/Batch: 175/650: Loss: 0.90 | Accuracy: 0.78
[Training] Itteration/Batch: 200/650: Loss: 0.43 | Accuracy: 0.98
[Training] Itteration/Batch: 225/650: Loss: 1.59 | Accuracy: 0.80
[Training] Itteration/Batch: 250/650: Loss: 0.83 | Accuracy: 0.84
[Training] Itteration/Batch: 275/650: Loss: 0.54 | Accuracy: 0.93
[Training] Itteration/Batch: 300/650: Loss: 0.59 | Accuracy: 0.98
[Training] Itteration/Batch: 325/650: Loss: 0.89 | Accuracy: 0.95
[Training] Itteration/Batch: 350/650: Loss: 0.67 | Accuracy: 0.93
[Training] Itteration/Batch: 375/650: Loss: 0.48 | Accuracy: 0.91
[Training] Itteration/Batch: 400/650: Loss: 0.67 | Accuracy: 0.89
[Training] Itteration/Batch: 425/650: Loss: 0.96 | Accuracy: 0.95
[Training] Itteration/Batch: 450/650: Loss: 1.00 | Accuracy: 0.91
[Training] Itteration/Batch: 475/650: Loss: 0.68 | Accuracy: 0.92
[Training] Itteration/Batch: 500/650: Loss: 0.32 | Accuracy: 0.98
[Training] Itteration/Batch: 525/650: Loss: 0.84 | Accuracy: 0.93
[Training] Itteration/Batch: 550/650: Loss: 0.63 | Accuracy: 0.95
[Training] Itteration/Batch: 575/650: Loss: 0.36 | Accuracy: 0.96
[Training] Itteration/Batch: 600/650: Loss: 1.69 | Accuracy: 0.82
[Training] Itteration/Batch: 625/650: Loss: 0.35 | Accuracy: 1.00

Epoch 4: Val Bin. F1 Majority 0.49025487899780273 | Val Macro F1 Majority 0.7101911436390314 |             Val Bin F1 Individual 0.5241016745567322 | Val Macro F1 Individual 0.723039409368552 |             Val Accuracy Majority 0.8771010041236877 | Val Accuracy Individual 0.8659341931343079 | Training Loss:0.7603751420974731 |             Val Loss 1.2480316162109375 | Train Runtime Millis 50209.787738043815 | Val Runtime Millis 13837.300859042443

______________________________	 Running Epoch 5 of 10 	______________________________
[Training] Itteration/Batch:   0/650: Loss: 0.44 | Accuracy: 0.93
[Training] Itteration/Batch:  25/650: Loss: 0.27 | Accuracy: 1.00
[Training] Itteration/Batch:  50/650: Loss: 0.37 | Accuracy: 0.95
[Training] Itteration/Batch:  75/650: Loss: 1.29 | Accuracy: 0.93
[Training] Itteration/Batch: 100/650: Loss: 0.71 | Accuracy: 0.89
[Training] Itteration/Batch: 125/650: Loss: 0.44 | Accuracy: 0.96
[Training] Itteration/Batch: 150/650: Loss: 0.38 | Accuracy: 0.96
[Training] Itteration/Batch: 175/650: Loss: 0.72 | Accuracy: 0.93
[Training] Itteration/Batch: 200/650: Loss: 0.37 | Accuracy: 0.95
[Training] Itteration/Batch: 225/650: Loss: 1.19 | Accuracy: 0.80
[Training] Itteration/Batch: 250/650: Loss: 0.65 | Accuracy: 0.89
[Training] Itteration/Batch: 275/650: Loss: 0.98 | Accuracy: 0.84
[Training] Itteration/Batch: 300/650: Loss: 0.43 | Accuracy: 0.96
[Training] Itteration/Batch: 325/650: Loss: 0.28 | Accuracy: 0.98
[Training] Itteration/Batch: 350/650: Loss: 0.26 | Accuracy: 0.98
[Training] Itteration/Batch: 375/650: Loss: 0.85 | Accuracy: 0.84
[Training] Itteration/Batch: 400/650: Loss: 0.41 | Accuracy: 0.98
[Training] Itteration/Batch: 425/650: Loss: 0.73 | Accuracy: 0.91
[Training] Itteration/Batch: 450/650: Loss: 0.38 | Accuracy: 0.98
[Training] Itteration/Batch: 475/650: Loss: 0.34 | Accuracy: 0.98
[Training] Itteration/Batch: 500/650: Loss: 0.52 | Accuracy: 0.96
[Training] Itteration/Batch: 525/650: Loss: 0.43 | Accuracy: 0.95
[Training] Itteration/Batch: 550/650: Loss: 0.50 | Accuracy: 0.94
[Training] Itteration/Batch: 575/650: Loss: 0.86 | Accuracy: 0.91
[Training] Itteration/Batch: 600/650: Loss: 0.46 | Accuracy: 0.95
[Training] Itteration/Batch: 625/650: Loss: 0.88 | Accuracy: 0.93

Epoch 5: Val Bin. F1 Majority 0.4924965798854828 | Val Macro F1 Majority 0.7074982946793997 |             Val Bin F1 Individual 0.5321025848388672 | Val Macro F1 Individual 0.7246192335171155 |             Val Accuracy Majority 0.8655340671539307 | Val Accuracy Individual 0.8592061996459961 | Training Loss:0.6362829804420471 |             Val Loss 1.2737343311309814 | Train Runtime Millis 50235.674757976085 | Val Runtime Millis 13677.662883070298

