______________________________	 Running Epoch 1 of 10 	______________________________
[Training] Itteration/Batch:   0/403: Loss: 0.65 | Accuracy: 0.81
[Training] Itteration/Batch:   0/403: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch:  25/403: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch:  50/403: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch:  75/403: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch: 100/403: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch: 125/403: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch: 150/403: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch: 175/403: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch: 200/403: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch: 225/403: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch: 250/403: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch: 275/403: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch: 300/403: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch: 325/403: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch: 350/403: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch: 375/403: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch: 400/403: Loss: 0.00 | Accuracy: 1.00

Epoch 5: Val Bin. F1 Majority 0.0 | Val Macro F1 Majority 1.0 |             Val Bin F1 Individual 0.0 | Val Macro F1 Individual 1.0 |             Val Accuracy Majority 1.0 | Val Accuracy Individual 1.0 | Training Loss:0.00017870399460662156 |             Val Loss 0.00014332709542941302 | Train Runtime Millis 33539.08224613406 | Val Runtime Millis 6238.947214093059

